"Season","Team","Conference","StatName","StatValue"
"2025","Duke","ACC","sacksOpponent","25"
"2025","Duke","ACC","tacklesForLoss","88"
"2025","Duke","ACC","tacklesForLossOpponent","70"
"2025","Duke","ACC","thirdDownConversions","65"
"2025","Duke","ACC","thirdDownConversionsOpponent","80"
"2025","Duke","ACC","thirdDowns","165"
"2025","Duke","ACC","thirdDownsOpponent","173"
"2025","Duke","ACC","totalYards","5391"
"2025","Duke","ACC","totalYardsOpponent","5313"
"2025","Duke","ACC","turnovers","13"
"2025","Duke","ACC","turnoversOpponent","21"
"2025","East Carolina","American Athletic","firstDowns","292"
"2025","East Carolina","American Athletic","firstDownsOpponent","226"
"2025","East Carolina","American Athletic","fourthDownConversions","13"
"2025","East Carolina","American Athletic","fourthDownConversionsOpponent","14"
"2025","East Carolina","American Athletic","fourthDowns","29"
"2025","East Carolina","American Athletic","fourthDownsOpponent","33"
"2025","East Carolina","American Athletic","fumblesLost","7"
"2025","East Carolina","American Athletic","fumblesLostOpponent","10"
"2025","East Carolina","American Athletic","fumblesRecovered","10"
"2025","East Carolina","American Athletic","fumblesRecoveredOpponent","7"
"2025","East Carolina","American Athletic","games","12"
"2025","East Carolina","American Athletic","interceptions","6"
"2025","East Carolina","American Athletic","interceptionsOpponent","9"
"2025","East Carolina","American Athletic","interceptionTDs","1"
"2025","East Carolina","American Athletic","interceptionTDsOpponent","2"
"2025","East Carolina","American Athletic","interceptionYards","145"
"2025","East Carolina","American Athletic","interceptionYardsOpponent","68"
"2025","East Carolina","American Athletic","kickReturns","16"
"2025","East Carolina","American Athletic","kickReturnsOpponent","31"
"2025","East Carolina","American Athletic","kickReturnTDs","0"
"2025","East Carolina","American Athletic","kickReturnTDsOpponent","0"
"2025","East Carolina","American Athletic","kickReturnYards","281"
"2025","East Carolina","American Athletic","kickReturnYardsOpponent","620"
"2025","East Carolina","American Athletic","netPassingYards","3368"
"2025","East Carolina","American Athletic","netPassingYardsOpponent","2744"
"2025","East Carolina","American Athletic","passAttempts","423"
"2025","East Carolina","American Athletic","passAttemptsOpponent","414"
"2025","East Carolina","American Athletic","passCompletions","277"
"2025","East Carolina","American Athletic","passCompletionsOpponent","263"
"2025","East Carolina","American Athletic","passesIntercepted","9"
"2025","East Carolina","American Athletic","passesInterceptedOpponent","6"
"2025","East Carolina","American Athletic","passingTDs","20"
"2025","East Carolina","American Athletic","passingTDsOpponent","15"
"2025","East Carolina","American Athletic","penalties","89"
"2025","East Carolina","American Athletic","penaltiesOpponent","71"
"2025","East Carolina","American Athletic","penaltyYards","759"
"2025","East Carolina","American Athletic","penaltyYardsOpponent","605"
"2025","East Carolina","American Athletic","possessionTime","20480"
"2025","East Carolina","American Athletic","possessionTimeOpponent","22720"
"2025","East Carolina","American Athletic","puntReturns","13"
"2025","East Carolina","American Athletic","puntReturnsOpponent","8"
"2025","East Carolina","American Athletic","puntReturnTDs","0"
"2025","East Carolina","American Athletic","puntReturnTDsOpponent","0"
"2025","East Carolina","American Athletic","puntReturnYards","83"
"2025","East Carolina","American Athletic","puntReturnYardsOpponent","99"
"2025","East Carolina","American Athletic","rushingAttempts","517"
"2025","East Carolina","American Athletic","rushingAttemptsOpponent","395"
"2025","East Carolina","American Athletic","rushingTDs","31"
"2025","East Carolina","American Athletic","rushingTDsOpponent","11"
"2025","East Carolina","American Athletic","rushingYards","2220"
"2025","East Carolina","American Athletic","rushingYardsOpponent","1443"
"2025","East Carolina","American Athletic","sacks","26"
"2025","East Carolina","American Athletic","sacksOpponent","16"
"2025","East Carolina","American Athletic","tacklesForLoss","94"
"2025","East Carolina","American Athletic","tacklesForLossOpponent","57"
"2025","East Carolina","American Athletic","thirdDownConversions","92"
"2025","East Carolina","American Athletic","thirdDownConversionsOpponent","52"
"2025","East Carolina","American Athletic","thirdDowns","184"
"2025","East Carolina","American Athletic","thirdDownsOpponent","172"
"2025","East Carolina","American Athletic","totalYards","5588"
"2025","East Carolina","American Athletic","totalYardsOpponent","4187"
"2025","East Carolina","American Athletic","turnovers","13"
"2025","East Carolina","American Athletic","turnoversOpponent","19"
"2025","Eastern Michigan","Mid-American","firstDowns","243"
"2025","Eastern Michigan","Mid-American","firstDownsOpponent","246"
"2025","Eastern Michigan","Mid-American","fourthDownConversions","11"
"2025","Eastern Michigan","Mid-American","fourthDownConversionsOpponent","11"
"2025","Eastern Michigan","Mid-American","fourthDowns","18"
"2025","Eastern Michigan","Mid-American","fourthDownsOpponent","19"
"2025","Eastern Michigan","Mid-American","fumblesLost","3"
"2025","Eastern Michigan","Mid-American","fumblesLostOpponent","2"
"2025","Eastern Michigan","Mid-American","fumblesRecovered","2"
"2025","Eastern Michigan","Mid-American","fumblesRecoveredOpponent","3"
"2025","Eastern Michigan","Mid-American","games","12"
"2025","Eastern Michigan","Mid-American","interceptions","11"
"2025","Eastern Michigan","Mid-American","interceptionsOpponent","7"
"2025","Eastern Michigan","Mid-American","interceptionTDs","0"
"2025","Eastern Michigan","Mid-American","interceptionTDsOpponent","1"
"2025","Eastern Michigan","Mid-American","interceptionYards","42"
"2025","Eastern Michigan","Mid-American","interceptionYardsOpponent","114"
"2025","Eastern Michigan","Mid-American","kickReturns","26"
"2025","Eastern Michigan","Mid-American","kickReturnsOpponent","23"
"2025","Eastern Michigan","Mid-American","kickReturnTDs","0"
"2025","Eastern Michigan","Mid-American","kickReturnTDsOpponent","0"
"2025","Eastern Michigan","Mid-American","kickReturnYards","493"
"2025","Eastern Michigan","Mid-American","kickReturnYardsOpponent","508"
"2025","Eastern Michigan","Mid-American","netPassingYards","2817"
"2025","Eastern Michigan","Mid-American","netPassingYardsOpponent","2200"
"2025","Eastern Michigan","Mid-American","passAttempts","404"
"2025","Eastern Michigan","Mid-American","passAttemptsOpponent","294"
"2025","Eastern Michigan","Mid-American","passCompletions","247"
"2025","Eastern Michigan","Mid-American","passCompletionsOpponent","178"
"2025","Eastern Michigan","Mid-American","passesIntercepted","7"
"2025","Eastern Michigan","Mid-American","passesInterceptedOpponent","11"
"2025","Eastern Michigan","Mid-American","passingTDs","18"
"2025","Eastern Michigan","Mid-American","passingTDsOpponent","16"
"2025","Eastern Michigan","Mid-American","penalties","68"
"2025","Eastern Michigan","Mid-American","penaltiesOpponent","74"
"2025","Eastern Michigan","Mid-American","penaltyYards","586"
"2025","Eastern Michigan","Mid-American","penaltyYardsOpponent","681"
"2025","Eastern Michigan","Mid-American","possessionTime","20205"
"2025","Eastern Michigan","Mid-American","possessionTimeOpponent","22957"
"2025","Eastern Michigan","Mid-American","puntReturns","6"
"2025","Eastern Michigan","Mid-American","puntReturnsOpponent","18"
"2025","Eastern Michigan","Mid-American","puntReturnTDs","0"
"2025","Eastern Michigan","Mid-American","puntReturnTDsOpponent","0"
"2025","Eastern Michigan","Mid-American","puntReturnYards","55"
"2025","Eastern Michigan","Mid-American","puntReturnYardsOpponent","172"
"2025","Eastern Michigan","Mid-American","rushingAttempts","389"
"2025","Eastern Michigan","Mid-American","rushingAttemptsOpponent","501"
"2025","Eastern Michigan","Mid-American","rushingTDs","16"
"2025","Eastern Michigan","Mid-American","rushingTDsOpponent","29"
"2025","Eastern Michigan","Mid-American","rushingYards","1713"
"2025","Eastern Michigan","Mid-American","rushingYardsOpponent","2770"
"2025","Eastern Michigan","Mid-American","sacks","13"
"2025","Eastern Michigan","Mid-American","sacksOpponent","11"
"2025","Eastern Michigan","Mid-American","tacklesForLoss","49"
"2025","Eastern Michigan","Mid-American","tacklesForLossOpponent","46"
"2025","Eastern Michigan","Mid-American","thirdDownConversions","71"
"2025","Eastern Michigan","Mid-American","thirdDownConversionsOpponent","76"
"2025","Eastern Michigan","Mid-American","thirdDowns","173"
"2025","Eastern Michigan","Mid-American","thirdDownsOpponent","164"
"2025","Eastern Michigan","Mid-American","totalYards","4530"
"2025","Eastern Michigan","Mid-American","totalYardsOpponent","4970"
"2025","Eastern Michigan","Mid-American","turnovers","14"
"2025","Eastern Michigan","Mid-American","turnoversOpponent","9"
"2025","Florida","SEC","firstDowns","228"
"2025","Florida","SEC","firstDownsOpponent","233"
"2025","Florida","SEC","fourthDownConversions","8"
"2025","Florida","SEC","fourthDownConversionsOpponent","13"
"2025","Florida","SEC","fourthDowns","19"
"2025","Florida","SEC","fourthDownsOpponent","20"
"2025","Florida","SEC","fumblesLost","4"
"2025","Florida","SEC","fumblesLostOpponent","7"
"2025","Florida","SEC","fumblesRecovered","7"
"2025","Florida","SEC","fumblesRecoveredOpponent","4"
"2025","Florida","SEC","games","12"
"2025","Florida","SEC","interceptions","14"
"2025","Florida","SEC","interceptionsOpponent","10"
"2025","Florida","SEC","interceptionTDs","0"
"2025","Florida","SEC","interceptionTDsOpponent","1"
"2025","Florida","SEC","interceptionYards","110"
"2025","Florida","SEC","interceptionYardsOpponent","217"
"2025","Florida","SEC","kickReturns","15"
"2025","Florida","SEC","kickReturnsOpponent","9"
"2025","Florida","SEC","kickReturnTDs","0"
"2025","Florida","SEC","kickReturnTDsOpponent","0"
"2025","Florida","SEC","kickReturnYards","209"
"2025","Florida","SEC","kickReturnYardsOpponent","170"
"2025","Florida","SEC","netPassingYards","2455"
"2025","Florida","SEC","netPassingYardsOpponent","2675"
"2025","Florida","SEC","passAttempts","374"
"2025","Florida","SEC","passAttemptsOpponent","334"
"2025","Florida","SEC","passCompletions","234"
"2025","Florida","SEC","passCompletionsOpponent","214"
"2025","Florida","SEC","passesIntercepted","10"
"2025","Florida","SEC","passesInterceptedOpponent","14"
"2025","Florida","SEC","passingTDs","18"
"2025","Florida","SEC","passingTDsOpponent","13"
"2025","Florida","SEC","penalties","61"
"2025","Florida","SEC","penaltiesOpponent","74"
"2025","Florida","SEC","penaltyYards","524"
"2025","Florida","SEC","penaltyYardsOpponent","593"
"2025","Florida","SEC","possessionTime","21441"
"2025","Florida","SEC","possessionTimeOpponent","21759"
"2025","Florida","SEC","puntReturns","13"
"2025","Florida","SEC","puntReturnsOpponent","7"
"2025","Florida","SEC","puntReturnTDs","0"
"2025","Florida","SEC","puntReturnTDsOpponent","0"
"2025","Florida","SEC","puntReturnYards","146"
"2025","Florida","SEC","puntReturnYardsOpponent","49"
"2025","Florida","SEC","rushingAttempts","384"
"2025","Florida","SEC","rushingAttemptsOpponent","458"
"2025","Florida","SEC","rushingTDs","10"
"2025","Florida","SEC","rushingTDsOpponent","21"
"2025","Florida","SEC","rushingYards","1641"
"2025","Florida","SEC","rushingYardsOpponent","1858"
"2025","Florida","SEC","sacks","25"
"2025","Florida","SEC","sacksOpponent","20"
"2025","Florida","SEC","tacklesForLoss","60"
"2025","Florida","SEC","tacklesForLossOpponent","61"
"2025","Florida","SEC","thirdDownConversions","52"
"2025","Florida","SEC","thirdDownConversionsOpponent","74"
"2025","Florida","SEC","thirdDowns","151"
"2025","Florida","SEC","thirdDownsOpponent","169"
"2025","Florida","SEC","totalYards","4096"
"2025","Florida","SEC","totalYardsOpponent","4533"
"2025","Florida","SEC","turnovers","18"
"2025","Florida","SEC","turnoversOpponent","17"
"2025","Florida Atlantic","American Athletic","firstDowns","297"
"2025","Florida Atlantic","American Athletic","firstDownsOpponent","275"
"2025","Florida Atlantic","American Athletic","fourthDownConversions","41"
"2025","Florida Atlantic","American Athletic","fourthDownConversionsOpponent","18"
"2025","Florida Atlantic","American Athletic","fourthDowns","62"
"2025","Florida Atlantic","American Athletic","fourthDownsOpponent","31"
"2025","Florida Atlantic","American Athletic","fumblesLost","9"
"2025","Florida Atlantic","American Athletic","fumblesLostOpponent","5"
"2025","Florida Atlantic","American Athletic","fumblesRecovered","5"
"2025","Florida Atlantic","American Athletic","fumblesRecoveredOpponent","9"
"2025","Florida Atlantic","American Athletic","games","12"
"2025","Florida Atlantic","American Athletic","interceptions","20"
"2025","Florida Atlantic","American Athletic","interceptionsOpponent","3"
"2025","Florida Atlantic","American Athletic","interceptionTDs","0"
"2025","Florida Atlantic","American Athletic","interceptionTDsOpponent","1"
"2025","Florida Atlantic","American Athletic","interceptionYards","28"
"2025","Florida Atlantic","American Athletic","interceptionYardsOpponent","172"
"2025","Florida Atlantic","American Athletic","kickReturns","31"
"2025","Florida Atlantic","American Athletic","kickReturnsOpponent","16"
"2025","Florida Atlantic","American Athletic","kickReturnTDs","0"
"2025","Florida Atlantic","American Athletic","kickReturnTDsOpponent","0"
"2025","Florida Atlantic","American Athletic","kickReturnYards","686"
"2025","Florida Atlantic","American Athletic","kickReturnYardsOpponent","301"
"2025","Florida Atlantic","American Athletic","netPassingYards","4086"
"2025","Florida Atlantic","American Athletic","netPassingYardsOpponent","2822"
"2025","Florida Atlantic","American Athletic","passAttempts","581"
"2025","Florida Atlantic","American Athletic","passAttemptsOpponent","370"
"2025","Florida Atlantic","American Athletic","passCompletions","384"
"2025","Florida Atlantic","American Athletic","passCompletionsOpponent","238"
"2025","Florida Atlantic","American Athletic","passesIntercepted","3"
"2025","Florida Atlantic","American Athletic","passesInterceptedOpponent","20"
"2025","Florida Atlantic","American Athletic","passingTDs","28"
"2025","Florida Atlantic","American Athletic","passingTDsOpponent","20"
"2025","Florida Atlantic","American Athletic","penalties","79"
"2025","Florida Atlantic","American Athletic","penaltiesOpponent","90"
"2025","Florida Atlantic","American Athletic","penaltyYards","672"
"2025","Florida Atlantic","American Athletic","penaltyYardsOpponent","805"
"2025","Florida Atlantic","American Athletic","possessionTime","20553"
"2025","Florida Atlantic","American Athletic","possessionTimeOpponent","22647"
"2025","Florida Atlantic","American Athletic","puntReturns","16"
"2025","Florida Atlantic","American Athletic","puntReturnsOpponent","9"
"2025","Florida Atlantic","American Athletic","puntReturnTDs","2"
"2025","Florida Atlantic","American Athletic","puntReturnTDsOpponent","0"
"2025","Florida Atlantic","American Athletic","puntReturnYards","304"
"2025","Florida Atlantic","American Athletic","puntReturnYardsOpponent","107"
"2025","Florida Atlantic","American Athletic","rushingAttempts","354"
"2025","Florida Atlantic","American Athletic","rushingAttemptsOpponent","507"
"2025","Florida Atlantic","American Athletic","rushingTDs","13"
"2025","Florida Atlantic","American Athletic","rushingTDsOpponent","35"
"2025","Florida Atlantic","American Athletic","rushingYards","1262"
"2025","Florida Atlantic","American Athletic","rushingYardsOpponent","2412"
"2025","Florida Atlantic","American Athletic","sacks","22"
"2025","Florida Atlantic","American Athletic","sacksOpponent","21"
"2025","Florida Atlantic","American Athletic","tacklesForLoss","65"
"2025","Florida Atlantic","American Athletic","tacklesForLossOpponent","72"
"2025","Florida Atlantic","American Athletic","thirdDownConversions","70"
"2025","Florida Atlantic","American Athletic","thirdDownConversionsOpponent","84"
"2025","Florida Atlantic","American Athletic","thirdDowns","190"
"2025","Florida Atlantic","American Athletic","thirdDownsOpponent","185"
"2025","Florida Atlantic","American Athletic","totalYards","5348"
